订单id,服务名称,服务内容,商家名称,商家ID,所属地区,所属经营单元,商家类型,合作商品渠道,合作商品类型,订单状态,签约模式,佣金状态,佣金策略,抽佣模式,所属行业,服务时间,服务时长,跟进人UID,跟进人昵称,跟进人岗位名称,订单取消原因
7549509122518009896,平台代运营服务,代运营,经络养生堂,7547640171856988206,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2025-09-14 ~ 2026-09-01,353天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7549503168603015202,平台代运营服务,代运营,头疗采耳,7549492659761498164,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2025-09-14 ~ 2026-09-13,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7549500595200706595,平台代运营服务,代运营,理享造型,7517576500388874292,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2025-09-14 ~ 2026-09-13,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7549490855112493066,平台代运营服务,代运营,李氏串串香,7421388314399328297,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-14 ~ 2026-09-13,365天,1250604322671715,襄县（龙）黄炬,襄县BD,
7549450387724634166,平台代运营服务,代运营,温池洗浴中心,7411344473517344818,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2025-09-14 ~ 2026-09-13,365天,1250604322671715,襄县（龙）黄炬,襄县BD,
7549406643101157428,平台代运营服务,代运营,豫襄林蛋品睿悦食品店,7231942495960041524,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-14 ~ 2026-09-13,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7549390544145909806,平台代运营服务,代运营,HQ造型,7407868626851727412,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2025-09-14 ~ 2026-09-13,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7549167438757513242,平台代运营服务,代运营,鄢陵县渝坎坎餐饮店（个体工商户）,7363075021352339466,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2025-09-13 ~ 2026-09-04,357天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,商户取消了本次合作
7549169102628456490,平台代运营服务,代运营,品尚德北京烤鸭(鄢陵东街店),7549147755164256282,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-13 ~ 2026-09-12,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7549148675572205604,平台代运营服务,代运营,雪儿女装(集合店),7544236221699000358,许昌市-襄城县,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-13 ~ 2026-09-12,365天,1250604322671715,襄县（龙）黄炬,襄县BD,商户取消了本次合作
7549139518033561643,平台代运营服务,代运营,淇淇石锅鸡·鱼·虾·蟹,7540604474985891850,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-13 ~ 2026-09-04,357天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7549138051877161023,平台代运营服务,代运营,刘七七东北老式麻辣烫(十字街店),7549109052249212967,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-13 ~ 2026-09-03,356天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7549134893751207970,平台代运营服务,代运营,手撕马肉(鄢陵店),7549132799190648875,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-13 ~ 2026-09-02,355天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7549133176314824744,平台代运营服务,代运营,杨记藤椒炸鸡,7549133798944835599,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-13 ~ 2026-09-12,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7549129455999633442,平台代运营服务,代运营,百鼎酒店,7159518996692371459,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,酒旅行业,2025-09-13 ~ 2026-09-01,354天,161006933772791,禹州（龙）-周进,禹州BD,
7549098347056220214,平台代运营服务,代运营,小海鸽皮鞋(鄢陵店),7538629705336735785,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-13 ~ 2026-09-12,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7549096824932517888,平台代运营服务,代运营,长葛市小筑酒店有限公司,7240726793513895974,许昌市-长葛市,许昌1区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2025-09-13 ~ 2026-09-12,365天,552387276712204,王朝飞,操盘手,商户取消了本次合作
7549061078286927906,平台代运营服务,代运营,大食堂,7389601787697514530,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-13 ~ 2026-09-12,365天,1590307081425995,许昌（凤）-李梦华,许昌总部运营岗,平台取消了本次合作
7548738685236676650,平台代运营服务,代运营,凤有全超市,7271538659655714876,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-12 ~ 2026-09-11,365天,552387276712204,王朝飞,操盘手,
7548728829352216610,平台代运营服务,代运营,禹州斯丽卡尔视觉酒店有限公司,7142771550775674880,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,酒旅行业,2025-09-12 ~ 2026-09-11,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7548436911456159794,平台代运营服务,代运营,大食堂,7389601787697514530,许昌市-魏都区,许昌1区（新）,总部账户,,,订单取消,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-10,365天,1590307081425995,许昌（凤）-李梦华,许昌总部运营岗,该订单已超过服务开始时间
7548407087630731299,平台代运营服务,代运营,小杰铜锅涮,7426225678632454159,许昌市-襄城县,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-10,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,该订单已超过服务开始时间
7548394402513455119,平台代运营服务,代运营,凭心黄金,7548357655140517942,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,待管理员/商家确认,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-11 ~ 2026-09-10,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7548381813816199194,平台代运营服务,代运营,特色涮牛肚(大乐成店),7144966017876396044,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-02,357天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7548381037286918154,平台代运营服务,代运营,王洛南加油站,7521593754906593326,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2025-09-11 ~ 2026-09-10,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7548378519970007091,平台代运营服务,代运营,心悦足疗,7548377635429140543,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2025-09-11 ~ 2026-09-10,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7548364278388426786,平台代运营服务,代运营,天喜烟酒批发,7547939855272839203,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-11 ~ 2026-09-09,364天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7548349204885145652,平台代运营服务,代运营,英姿发艺,7548349044704233526,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-丽人行业,2025-09-11 ~ 2026-09-10,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7548322688302467082,平台代运营服务,代运营,新未来艺术培训中心,7543196550390908967,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2025-09-11 ~ 2026-09-10,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7548316205775456310,平台代运营服务,代运营,街头卤味,7548318971083458594,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-10,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7548297063679789096,平台代运营服务,代运营,有啥吃啥(饺子·快餐),7546887809656113215,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-10,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7548289364058015785,平台代运营服务,代运营,禹州市三水贸易有限公司,7343163707473528868,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-11 ~ 2026-09-01,356天,161006933772791,禹州（龙）-周进,禹州BD,
7548286217315633179,平台代运营服务,代运营,面霸超级爆肚面,7548276160694716470,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-10,365天,7030138740922,禹州业务-孙帅兵,禹州运营岗,
7548285070617118746,平台代运营服务,代运营,川味菜馆李氏鸡煲,7544581084697839652,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-10,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7548277108586956834,平台代运营服务,代运营,(东关花乡超市)花乡超市烟酒副食批发,7547082545496180775,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-12 ~ 2026-09-11,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7548172372696909865,平台代运营服务,代运营,木勺与云手工酸奶,7513769697171638309,许昌市-襄城县,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-11 ~ 2026-09-10,365天,1250604322671715,襄县（龙）黄炬,襄县BD,商户取消了本次合作
7548037366909782050,平台代运营服务,代运营,洛阳真不同烧烤涮牛肚(颍北大道店),7412574598128011304,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-10 ~ 2026-09-09,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7548018750931421218,平台代运营服务,代运营,重庆川香鱼锅,7459271012254615586,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,待管理员/商家确认,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-10 ~ 2026-09-09,365天,1590307081425995,许昌（凤）-李梦华,许昌总部运营岗,
7548016241405577216,平台代运营服务,代运营,王家小院(东大街店),7378798538672588811,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-10 ~ 2026-09-09,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7548014079978473535,平台代运营服务,代运营,罗记杂炣(白霜集市店),7548007263621957683,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-10 ~ 2026-09-09,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7548011939307603995,平台代运营服务,代运营,会甫生活广场,7548011494718326830,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,商品自定义比例抽佣,固定抽佣,综合-进场零售行业,2025-09-10 ~ 2026-09-09,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7547992635933722639,平台代运营服务,代运营,崔兵洗化纸品批发,7534990139185989686,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-10 ~ 2026-09-09,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,该订单已超过服务开始时间
7547987037045557257,平台代运营服务,代运营,广东烧鹅(朱元街店),7546476274949130275,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-10 ~ 2026-09-03,359天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7547986665319893033,平台代运营服务,代运营,一代菌王竹荪鹅,7546904391366789161,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2025-09-10 ~ 2026-09-09,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7547983757442222134,平台代运营服务,代运营,俊峰通讯,7397987325749069824,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,统一比例抽佣,固定抽佣,综合-进场零售行业,2025-09-10 ~ 2026-09-09,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,该订单已超过服务开始时间
7547983330999158794,平台代运营服务,代运营,小李汽车快修快保,7405396354278770728,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,统一比例抽佣,固定抽佣,综合-LE行业,2025-09-10 ~ 2026-09-01,357天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,该订单已超过服务开始时间
7547979353256593447,平台代运营服务,代运营,快乐童享(襄县一峰店),7288945260753848335,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2025-09-10 ~ 2026-09-09,365天,7030138740922,禹州业务-孙帅兵,禹州运营岗,
7547973496010819636,平台代运营服务,代运营,老味道面馆,7546862345532885046,许昌市-禹州市,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2025-09-10 ~ 2026-09-09,365天,3016700307183709,范萌珠,禹州BD,该订单已超过服务开始时间
7547971397130684462,平台代运营服务,代运营,阿辉烫染美妆,7369771727783577612,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-丽人行业,2025-09-10 ~ 2026-09-09,365天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7547968252221786162,平台代运营服务,代运营,凡凡按摩,7547664887112124442,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2025-09-10 ~ 2026-09-09,365天,42234682544713,禹州（龙）-宋明阳,禹州BD,
